Age,Annual_Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Existing_Loan,Property_Owner,Dependents,Loan_Status
25,687514,547,245159,180,0,0,1,4,1
27,751736,821,102201,60,1,0,0,1,1
30,1347389,631,1146722,60,1,0,0,0,1
30,1750359,771,654993,120,0,0,0,2,1
48,511224,564,925733,240,1,1,1,4,1
56,1564328,713,769776,36,0,1,1,4,1
30,1245370,544,304715,60,1,1,0,2,1
55,1514359,697,1119710,360,1,1,1,0,1
55,1528391,622,934421,120,1,1,1,3,1
57,1636106,752,257203,240,1,1,1,1,1
40,1304346,815,968863,36,0,0,0,3,1
33,1071581,461,738212,24,0,1,1,4,0
31,787758,495,706501,24,1,1,0,0,0
39,1355461,511,755573,24,1,0,1,4,1
48,6623145,298,3660784,60,0,0,0,2,1
58,1774613,486,992576,36,0,1,0,0,0
24,3338796,270,3902297,180,1,0,1,0,1
57,1493693,816,942945,360,1,1,0,4,1
39,1367356,654,890111,240,0,1,0,0,0
57,1438347,789,599479,36,1,1,1,2,1
34,820584,512,574436,24,1,0,0,3,1
51,640521,653,1077979,12,1,1,0,4,0
48,1133616,747,430513,36,1,0,1,1,1
56,491695,721,630422,36,1,1,0,4,0
58,1763097,431,976714,120,1,0,1,4,1
39,4551742,299,3661040,24,0,0,1,3,1
21,517831,553,272686,240,0,0,0,2,0
43,1214878,845,383685,12,1,1,0,1,1
48,605328,404,923912,120,1,0,1,4,1
24,1367518,794,226380,12,1,1,0,1,1
38,1294922,783,657091,180,1,1,1,2,1
59,980074,729,953791,12,1,0,1,4,1
45,936725,609,698720,360,1,1,1,3,1
38,1435133,832,333714,180,1,0,1,2,1
26,1149728,491,783143,12,0,1,1,2,0
39,484051,621,126781,60,1,1,1,0,1
32,1437125,589,140266,36,1,0,1,0,1
45,1169689,459,1131731,36,1,0,1,1,1
55,1688537,604,1114963,120,1,0,1,0,1
21,838296,611,553840,240,1,1,1,3,1
25,884484,657,427547,180,1,0,0,1,1
21,9643062,281,3344079,12,1,0,1,0,1
28,4954978,234,4516251,240,1,0,1,1,1
59,6340827,208,2587763,12,1,0,1,0,1
38,1519652,762,878058,36,1,0,1,4,1
29,684151,770,264243,180,0,1,1,4,1
25,1736478,731,492469,12,0,1,1,2,1
24,807866,808,72197,360,1,1,0,3,1
49,482365,595,488529,240,1,1,0,2,0
21,1533330,825,1147686,360,1,0,1,2,1
50,1211118,731,82839,12,0,1,0,2,1
21,1358813,582,526019,240,1,0,1,3,1
23,1098126,821,610959,12,1,0,1,3,1
42,1172904,650,57408,24,1,1,0,2,1
28,1752260,623,537538,24,0,1,0,4,1
38,1292880,570,624873,240,1,0,0,4,1
45,1160494,597,532958,24,0,0,0,1,1
40,681587,648,399610,360,1,0,1,4,1
51,378000,580,977398,180,0,0,0,1,0
50,1425175,783,612703,180,0,1,1,3,1
36,1318423,676,287495,120,0,1,0,4,0
22,1035640,803,336447,12,1,1,0,2,1
37,313064,674,722051,240,1,0,0,1,1
30,1304780,560,456290,24,0,1,1,3,1
27,1008684,647,453297,360,1,0,0,3,1
29,432004,718,584461,360,1,0,0,1,1
37,710235,587,948674,24,0,1,0,1,0
29,715373,418,263078,240,1,1,0,0,0
29,6294772,262,2226040,240,1,1,0,0,1
57,1366150,512,204071,360,0,0,0,0,1
44,1790104,811,224369,60,1,1,1,1,1
59,764260,677,643745,120,1,0,1,3,1
31,724104,450,719579,24,1,0,1,3,1
28,411422,743,1100190,24,1,1,1,1,1
45,8289418,243,6179240,24,1,0,1,0,1
22,701276,637,884894,360,1,1,0,2,0
30,1159629,718,335058,60,1,0,0,0,1
44,1551069,461,916770,60,1,0,0,3,1
36,1217930,812,807318,120,1,1,0,1,1
39,1585051,473,1099840,360,1,1,1,1,1
51,1630273,644,332851,12,1,0,0,4,1
31,1492566,431,854501,12,0,1,0,3,0
26,574657,552,1149280,360,1,0,0,2,1
26,447902,543,572336,180,1,1,1,2,1
52,1524343,414,454737,240,1,0,1,2,1
59,1509819,842,965715,120,1,1,0,4,1
33,433322,703,1153532,180,1,0,1,4,1
23,356263,673,75557,360,0,0,1,0,1
55,7056455,299,3895136,12,1,0,1,2,1
58,302681,678,1108961,36,1,1,0,2,0
37,383321,454,1138241,360,0,0,0,1,0
23,958767,441,679941,180,1,0,0,2,1
54,1125961,786,1147195,12,1,0,0,0,1
32,611045,758,576900,360,0,0,0,4,1
44,1366003,451,1111920,60,1,0,0,3,1
26,846035,410,77014,60,1,1,0,3,0
31,837843,710,996628,24,1,0,0,3,1
47,655274,487,1038803,60,0,1,0,0,0
44,847551,626,543997,36,0,0,0,0,1
38,5074221,230,4351908,36,1,1,0,4,1
47,809189,424,95757,240,0,1,0,4,0
41,960487,491,878243,36,0,1,1,1,0
54,1453469,486,337179,24,1,1,0,0,1
53,1147885,480,530697,12,0,0,0,1,0
38,1341025,649,678901,360,1,1,0,3,1
23,620533,649,1006560,240,0,1,1,3,0
44,1754304,824,847193,24,1,1,1,3,1
21,1150154,820,889338,60,0,1,1,1,1
26,1221541,609,515956,360,1,0,0,2,1
39,7422737,280,5084518,360,1,1,0,4,1
42,841463,408,726251,36,0,0,1,4,1
28,1329658,498,1093117,240,1,1,0,1,1
25,756695,435,375499,360,0,1,1,1,0
29,1656356,456,175846,360,1,1,0,2,1
41,732082,462,211952,24,1,0,0,3,1
48,1708968,737,1126467,180,1,1,0,1,1
24,1192184,675,397178,360,0,1,1,3,1
44,536587,612,1058963,24,0,0,1,2,1
28,373334,702,1141041,240,0,0,0,4,0
37,673100,419,255816,36,1,0,1,1,1
54,353111,646,212940,360,0,1,1,2,0
40,1434860,405,1157492,120,0,1,0,1,0
36,1088148,472,713030,36,0,1,1,0,0
30,999684,506,199488,120,0,1,1,0,0
54,373406,492,1049062,36,1,0,1,4,1
30,487585,684,395321,12,0,1,0,3,0
50,1000493,755,465816,120,1,0,1,1,1
50,504988,618,983226,120,1,1,1,2,1
45,633406,766,538143,180,0,0,0,3,1
27,397304,776,342099,24,1,0,0,1,1
40,340655,448,591008,120,0,0,1,3,0
37,688189,763,448824,60,1,1,1,1,1
23,389638,789,326171,24,1,0,1,3,1
56,675971,694,742420,240,1,1,1,1,1
46,1554278,687,853810,24,1,1,1,3,1
30,1717556,576,913461,180,1,0,0,0,1
54,909089,698,951094,240,1,1,1,2,1
34,1633814,507,621997,240,1,0,0,3,1
28,429095,683,396174,12,1,1,0,4,0
47,1230857,700,1157277,24,0,0,0,3,1
30,739169,464,758289,360,1,0,1,2,1
35,726627,705,937067,240,0,1,1,2,1
57,414708,453,164452,240,0,0,0,1,0
42,1097696,706,633374,24,1,0,0,4,1
51,1250949,698,926525,60,1,1,0,1,1
22,447003,719,1104465,24,1,0,1,0,1
51,866347,429,771886,120,1,1,0,0,0
34,302650,645,112891,360,0,1,1,0,0
30,762221,609,412483,180,1,1,0,4,0
50,1346097,620,331907,240,1,0,0,4,1
56,605168,569,977341,180,0,1,1,4,0
35,704808,821,864980,12,0,0,1,3,1
34,1077425,742,1098186,360,1,0,1,2,1
51,1523479,613,1150156,360,0,1,1,0,1
49,1007199,721,856003,180,0,1,0,2,0
47,1755249,468,755355,180,0,1,1,2,1
41,1316299,633,884503,60,1,1,0,2,1
29,1794445,414,135198,180,1,1,1,0,1
40,1794600,844,1083268,36,1,1,0,1,1
55,484991,765,1171377,36,0,1,0,1,0
35,1643699,533,989956,360,1,1,1,3,1
44,631402,605,1154528,36,1,0,0,3,1
36,704925,423,368196,60,0,1,1,1,0
56,1496335,776,396359,36,1,0,1,1,1
31,1151498,484,659105,120,0,1,0,0,0
28,1336978,541,1095244,36,1,1,0,0,1
23,598684,539,651024,36,0,0,1,2,1
39,1628885,838,593779,12,1,1,1,1,1
23,740105,723,536809,36,1,1,1,1,1
56,1581177,521,740359,240,0,1,1,4,1
45,1246698,699,772976,36,1,1,0,3,1
56,1080312,740,546806,24,1,1,1,2,1
31,1082360,578,892425,120,0,1,1,3,1
36,749107,607,723012,240,1,1,0,4,0
37,1273929,565,436533,360,1,1,1,4,1
44,817872,440,1063802,60,1,1,0,4,0
37,704598,521,1090327,360,0,1,1,2,0
40,918442,443,875962,12,1,1,0,4,0
42,386123,474,270684,60,1,0,0,4,0
26,6683002,295,2269421,36,1,1,1,1,1
27,1160339,671,705961,24,1,0,1,1,1
34,1685328,833,398844,36,0,1,1,1,1
31,552034,565,1155240,36,0,1,0,4,0
32,5396161,213,7530082,360,1,0,1,4,1
25,418690,485,1175154,360,1,0,1,0,1
25,581328,788,770991,180,1,0,0,2,1
40,1355478,536,426117,180,1,1,1,3,1
35,1107079,732,365516,12,1,1,0,1,1
46,1529022,438,975929,360,0,1,1,2,1
53,853428,486,358429,12,1,0,0,3,1
50,1541365,554,275399,60,0,0,1,0,1
44,1711261,559,787060,240,1,1,0,2,1
43,351730,463,238437,360,0,1,0,0,0
29,1575405,622,877387,36,0,0,1,3,1
23,428996,816,232746,360,0,0,1,2,1
56,1645266,761,851464,180,1,1,0,1,1
27,443577,745,948543,60,1,0,1,4,1
42,356618,545,66936,36,0,0,1,4,0
34,1322187,603,1073774,12,1,0,0,3,1
49,1523435,466,668290,24,1,1,0,0,1
36,493697,404,801001,180,0,1,1,2,0
54,963403,458,1179486,180,0,1,1,3,0
30,465202,475,767932,240,1,1,0,4,0
27,917238,659,53089,60,1,0,0,3,1
45,1740902,647,318371,60,1,1,0,0,1
47,613536,415,185872,120,1,1,0,4,0
35,6889180,264,7627111,180,1,0,0,4,1
52,7039935,275,2983640,120,0,0,0,2,1
48,962104,776,654527,24,1,0,1,3,1
29,559113,575,859353,180,1,1,0,3,0
27,1136822,721,52067,360,0,0,0,2,1
36,1664480,535,1058635,120,1,0,1,2,1
46,1089902,827,817738,360,1,1,0,4,1
55,764103,676,568256,24,0,0,0,1,1
37,1429439,681,272524,36,0,1,1,1,1
43,1593869,818,216244,120,0,0,0,0,1
28,851628,798,1163914,120,1,0,1,0,1
22,1444486,567,991205,60,0,1,1,2,1
51,698629,429,998636,24,1,0,1,3,1
52,340200,721,1019529,60,1,0,1,1,1
49,5664119,264,6317462,120,1,1,1,2,1
23,322355,668,865526,240,1,0,1,4,1
28,1624551,400,92040,180,1,1,0,4,1
22,1700077,570,529295,240,1,0,0,1,1
51,1476787,811,679021,36,1,1,1,4,1
57,1281814,528,531621,240,1,0,0,3,1
40,1122828,567,905805,360,0,1,0,1,0
49,493428,817,861088,12,1,0,1,1,1
37,875208,796,922347,360,0,0,0,0,1
30,7580788,261,2634953,24,1,0,1,2,1
42,4111226,215,7129804,24,1,0,1,1,1
26,6063546,279,4263063,36,1,1,0,0,1
54,711141,522,1180453,36,0,0,0,2,0
51,608150,659,594551,24,1,1,1,0,1
32,1154059,625,210302,24,1,1,1,2,1
32,899747,796,1000494,36,0,1,0,0,0
36,510435,691,1113026,180,1,1,0,3,0
45,1723992,751,982165,36,1,1,0,3,1
42,717342,844,242390,240,1,1,1,2,1
47,1616277,585,855112,36,1,0,0,1,1
44,1090864,484,812081,240,1,0,0,4,1
32,1771781,617,1096810,120,0,0,0,1,1
38,751259,542,339845,180,1,1,0,2,0
36,1717011,489,736824,24,0,0,1,4,1
24,1138598,740,546102,24,0,1,0,4,0
32,1375463,667,55269,36,1,0,1,0,1
53,715848,475,978823,60,1,0,1,1,1
42,1203136,468,266939,360,0,1,1,2,0
38,527551,844,416801,12,0,1,0,1,0
53,1311106,697,1173890,24,1,0,0,0,1
47,1382602,559,644319,240,0,1,0,0,0
39,1589999,785,595919,240,1,0,1,1,1
34,637850,407,860885,120,0,0,0,0,0
45,798392,618,1066576,12,1,1,0,3,0
54,1729537,709,560077,240,1,1,1,4,1
44,985443,791,62618,60,1,1,0,4,1
58,1612452,487,514042,180,1,0,0,4,1
43,1724884,540,1012664,240,0,0,0,4,1
25,696158,428,1045233,120,0,0,0,3,0
56,884141,412,675884,36,1,1,1,1,1
44,546208,713,494448,60,1,1,1,1,1
56,1516916,462,206832,36,1,0,0,2,1
25,619820,742,348059,120,1,1,0,4,1
59,1764309,574,236272,120,1,0,0,4,1
26,853187,615,512699,36,0,0,0,4,1
56,839356,634,744179,12,1,1,1,3,1
24,3474441,211,7906968,360,0,0,1,1,1
30,889989,473,885306,24,1,0,0,4,1
21,517824,693,976645,24,1,1,1,0,1
41,920030,468,992705,180,1,0,1,0,1
59,656944,468,680067,120,1,1,0,2,0
57,443291,622,711115,360,1,1,1,1,1
23,1433270,823,684653,60,1,1,1,0,1
51,1407619,784,205790,240,1,1,0,2,1
47,457061,785,820335,240,1,1,0,0,1
37,1714044,768,676759,36,0,1,0,1,1
43,524666,684,963814,360,0,1,0,0,0
33,1569316,521,611705,60,0,0,0,2,1
47,943720,662,399447,36,1,0,1,0,1
40,686711,620,389164,60,1,1,1,2,1
33,316830,840,740068,180,1,0,1,2,1
44,721266,710,211522,240,0,0,0,4,1
23,5662344,285,7696210,36,1,1,0,4,1
30,843929,662,508150,120,1,1,1,3,1
21,706771,491,893330,12,0,0,1,1,1
33,454307,665,940879,240,0,0,1,3,1
34,1717718,735,553606,24,1,0,0,2,1
53,1246463,473,996956,60,1,0,0,0,1
22,804176,822,642931,180,1,0,0,2,1
22,1016961,713,831910,24,0,1,0,4,0
59,757630,489,939369,60,1,0,0,4,1
51,839597,753,1094937,120,1,1,0,0,1
24,1660533,695,927703,360,1,0,1,1,1
54,1016193,797,485981,180,1,0,0,1,1
39,636352,528,884839,360,1,0,1,3,1
57,723544,800,598263,120,1,0,1,4,1
29,756972,448,438589,60,1,1,1,1,1
44,1559262,485,1149416,60,1,0,1,3,1
33,1715903,543,803390,60,1,1,1,2,1
50,1122461,534,257827,180,1,1,1,4,1
39,1402588,798,538464,360,0,0,0,3,1
30,696776,514,1120803,360,1,0,0,2,1
34,311575,676,139964,120,1,0,0,1,1
40,1444724,465,1176504,12,1,1,0,2,1
24,1652797,586,163488,12,1,1,0,3,1
58,589157,831,833970,60,1,0,1,0,1
59,1486338,744,888203,36,1,0,1,2,1
25,1065338,600,961828,12,1,1,0,3,1
52,518323,833,230778,360,1,0,0,3,1
26,1016413,537,920195,120,0,0,0,2,0
34,3142364,234,7026022,120,1,0,0,0,1
26,639111,612,823540,360,1,0,1,4,1
34,1224685,557,1197513,180,0,0,1,1,1
32,1510953,689,1091361,120,1,1,0,4,1
47,401225,749,1085474,240,0,1,1,1,0
46,929966,605,920532,24,1,1,0,3,1
32,1276679,741,821371,24,1,1,0,1,1
28,3817922,248,2795627,240,1,1,1,2,1
30,4600204,265,7632424,120,1,0,0,2,1
36,666082,535,551069,360,0,1,0,3,0
46,300910,474,1012112,12,0,0,1,1,0
28,8937276,270,6341222,24,0,0,0,0,1
49,1658061,468,816902,36,0,1,1,2,1
40,387718,840,840641,60,1,0,1,2,1
37,1405426,700,151961,24,0,1,0,3,1
39,460462,448,366146,24,0,0,1,1,0
37,1150323,601,902583,12,0,1,0,0,0
59,935093,461,199039,12,1,1,1,1,1
21,1745830,566,191391,36,1,1,0,2,1
49,983575,604,1189738,180,1,0,1,4,1
34,1445677,548,86623,36,1,1,1,3,1
37,1250403,520,1134851,180,0,0,1,0,1
33,1784808,708,530488,36,1,0,1,1,1
49,1528952,828,955469,240,1,0,0,2,1
54,318862,496,759996,36,1,1,1,4,0
47,488898,776,779434,240,1,1,0,3,1
53,1168250,811,389381,360,1,0,0,0,1
49,1215739,452,55256,360,1,0,0,1,1
57,1220023,408,446440,24,0,1,1,0,0
59,568256,730,726881,36,0,0,1,3,1
39,1742784,650,392443,180,0,0,1,1,1
44,1604765,759,865945,36,0,1,0,2,1
34,567791,748,575488,120,1,0,1,2,1
57,1588703,523,1081649,24,1,1,0,4,1
25,1443126,521,562485,24,1,0,1,1,1
44,1749389,598,907802,24,0,1,0,0,1
54,940685,716,1132048,60,1,1,1,4,1
51,980993,810,554816,36,1,1,1,1,1
50,947908,779,819033,180,0,1,1,1,1
29,1548750,805,561465,36,0,0,1,2,1
47,1258976,494,1035969,36,1,1,0,1,1
48,682066,429,837679,12,1,0,1,1,1
46,1195120,491,493138,12,0,1,0,2,0
38,1295886,483,906324,12,0,0,0,4,1
56,1427191,414,409699,60,1,0,1,4,1
28,1607825,542,159542,36,0,1,0,1,0
38,505159,708,1155791,24,1,1,0,3,0
40,791804,608,397438,24,1,1,0,2,0
52,1343700,422,103861,120,1,0,0,4,1
49,1548461,725,253376,180,1,0,0,3,1
38,463157,764,531487,360,0,1,0,2,0
27,1539766,543,1057565,12,1,1,0,1,1
21,9427819,247,3201666,60,1,1,1,2,1
48,739436,592,130329,120,0,1,1,3,0
53,5122081,288,4081010,60,0,1,0,2,1
24,1780347,662,777381,24,1,1,0,0,1
40,1636541,828,465464,180,1,1,1,1,1
56,846121,694,834323,360,1,0,1,2,1
51,1402566,759,891046,36,0,0,0,3,1
58,1702248,449,487548,24,1,0,1,0,1
48,7769867,213,6093618,24,1,0,1,1,1
23,1226053,447,224745,12,0,1,0,0,0
26,1335657,448,1174693,240,0,1,1,0,0
43,1698688,567,488378,24,1,0,0,4,1
27,863786,566,1085992,60,1,0,1,4,1
56,1133808,840,177134,36,1,0,0,4,1
21,1397123,481,463025,240,1,1,0,1,1
26,1220645,462,831860,12,0,1,1,1,0
44,9383541,299,7910796,120,0,1,1,3,1
57,1707598,839,183752,24,0,0,1,2,1
56,1140137,613,1023995,12,1,1,1,2,1
44,969616,529,405032,240,1,0,0,0,1
58,1543369,767,71086,360,0,1,1,3,1
49,464036,553,535974,12,1,1,0,4,0
57,3588885,282,7940181,12,1,0,0,2,1
52,830118,495,731315,60,1,0,0,1,1
45,578012,806,316182,240,1,0,1,4,1
30,5168262,258,7675341,240,1,0,0,2,1
55,792457,631,387289,120,1,1,0,1,0
45,1334386,637,377939,12,1,1,1,1,1
47,1753514,417,590948,60,1,1,1,4,1
52,1282082,743,222841,120,1,0,1,4,1
32,814154,723,398755,36,1,1,1,1,1
24,838277,645,483523,240,1,1,1,3,1
46,1602917,459,348238,360,0,1,1,1,1
23,422850,529,462534,60,1,1,1,1,0
37,1722456,749,523739,12,0,1,0,1,1
29,520170,448,294409,24,0,0,1,4,0
49,1101351,565,304305,60,1,0,1,4,1
21,1258810,814,291359,36,1,0,0,1,1
38,1462492,567,773659,120,1,1,1,1,1
40,966396,652,111347,360,0,0,1,0,1
54,4335598,287,5198479,36,0,1,1,3,1
48,1569622,782,531345,120,1,0,0,1,1
55,845287,708,1080100,60,1,1,1,1,1
36,540348,463,133278,120,1,0,1,0,1
41,1588271,432,340146,12,1,0,0,4,1
33,1203586,457,1163449,180,1,1,0,2,0
55,341543,705,979157,60,1,0,1,0,1
52,1072807,463,704965,360,0,0,1,4,1
58,1140992,786,190549,360,0,0,1,4,1
26,1027273,524,207197,24,0,1,1,0,0
58,978148,460,161059,36,0,0,1,3,1
58,1312757,779,893780,360,1,0,1,4,1
33,5174636,208,3662379,360,0,1,0,2,1
59,714437,537,952330,36,0,0,1,3,1
33,1324671,465,618797,60,1,0,1,0,1
32,462829,578,1126522,24,1,0,1,4,1
53,621259,685,1043765,60,0,1,1,4,0
48,1003635,680,1009412,12,1,0,1,1,1
23,586468,570,1053588,180,0,1,0,3,0
38,1270257,642,741662,180,1,1,1,2,1
46,1508382,519,945304,12,1,0,1,4,1
22,1661325,743,195262,240,1,0,0,2,1
24,1237094,591,951912,24,1,0,0,2,1
48,918652,586,633245,60,0,1,0,1,0
48,454168,845,413238,240,1,1,0,2,1
45,394984,626,136782,24,1,0,1,2,1
46,605405,665,797167,360,1,1,0,1,0
22,1593294,591,957742,360,0,1,1,3,1
54,1425562,639,767884,24,1,1,1,3,1
50,1576776,493,1106854,240,1,0,1,3,1
41,356698,525,205136,240,1,0,1,0,1
57,1060006,843,802582,12,1,0,1,0,1
43,1273994,498,858517,12,1,1,1,1,1
53,885733,743,163101,24,0,1,0,2,0
22,1434445,642,892091,360,1,1,0,0,1
47,1562847,419,164768,24,1,1,1,3,1
42,551758,516,388633,120,1,0,1,2,1
54,1529620,758,388012,12,1,0,0,4,1
36,1489183,832,293210,24,1,1,1,3,1
40,1256391,498,180707,120,1,0,1,3,1
46,318679,778,1164831,240,0,1,0,2,0
36,1315514,729,158122,180,1,1,1,3,1
26,938979,554,351676,180,1,1,1,1,1
43,1437477,706,1043484,180,1,1,0,2,1
57,1479678,584,1178919,24,0,0,1,2,1
28,1731360,734,923931,240,1,1,1,0,1
26,883284,820,892551,120,1,1,1,4,1
57,1225636,402,963128,24,1,1,0,2,0
42,542372,556,217942,180,1,0,0,3,1
26,1431381,574,455068,360,1,0,1,3,1
52,1405220,735,819151,180,1,1,1,4,1
37,1210512,468,1065777,180,1,0,0,0,1
58,1474814,420,1089443,60,0,1,1,2,1
37,654235,697,122119,240,0,1,0,0,0
57,845515,517,609908,12,1,1,0,0,0
43,1188774,676,102799,240,1,0,1,3,1
33,1440814,529,524344,180,1,0,0,1,1
52,1498322,605,768352,24,1,1,1,0,1
42,828884,596,628901,36,1,0,0,2,1
27,840876,534,480387,180,1,1,0,0,0
42,801195,602,529308,240,1,1,1,3,1
41,616798,434,705966,36,1,0,1,0,1
26,786098,429,1093807,120,0,0,0,4,0
34,1623173,827,1142422,12,0,1,0,0,1
36,1670272,829,1172744,120,1,1,0,3,1
23,914405,710,923235,12,0,0,1,1,1
29,668268,656,1172883,36,1,0,1,0,1
41,1281196,780,673915,180,1,1,0,1,1
50,1110956,581,502382,36,0,1,0,4,0
50,1118275,607,62926,180,1,0,1,1,1
52,363140,766,426193,120,1,1,0,0,0
43,1454896,528,1150269,360,0,1,1,0,1
23,1299650,462,1043000,180,0,0,1,0,1
21,1249528,838,1173941,180,1,0,1,2,1
23,1493678,741,134118,60,1,0,0,3,1
57,812470,476,554698,36,1,1,1,0,1
27,1242976,777,1178390,12,0,0,1,1,1
23,1161480,810,1027620,240,1,0,1,1,1
56,450117,414,231792,24,1,0,1,4,1
23,589279,782,415918,24,1,1,0,1,1
24,1150705,792,908887,24,0,0,1,1,1
51,1710688,724,374756,36,0,0,0,1,1
22,481749,458,298816,240,1,1,0,2,0
34,1303174,550,914782,60,0,1,1,0,1
57,1050793,507,1040407,36,1,0,1,4,1
51,1207877,768,262004,12,0,1,1,3,1
22,1188390,506,1139485,180,0,0,1,2,1
51,575877,538,1024211,240,1,0,1,4,1
42,1334759,679,950954,240,0,1,0,3,1
30,1541761,471,443877,36,1,1,0,3,1
50,1300520,510,322361,240,0,1,0,4,0
53,1674552,625,394157,36,1,0,1,4,1
39,1220602,837,468656,36,1,1,1,0,1
45,909448,505,466958,36,0,0,1,3,1
21,409318,558,1105195,12,1,0,1,0,1
52,1667839,549,947189,36,1,1,1,0,1
45,1011240,413,186643,60,1,0,0,3,1
37,1782338,404,635399,120,1,1,0,3,1
34,874287,526,129629,12,1,1,1,4,1
33,1657742,672,1022417,60,1,1,0,2,1
58,560820,737,851149,24,1,0,1,4,1
59,466544,610,371982,24,0,1,1,4,0
22,519746,726,1098390,12,0,1,0,3,0
52,1614613,745,75096,120,1,1,1,3,1
52,1556447,616,202864,36,1,1,1,0,1
26,925586,827,628686,12,1,1,0,0,1
45,3005699,288,2536660,36,1,1,1,3,1
23,992661,492,491971,36,1,0,0,2,1
38,530876,637,307852,24,1,1,1,0,1
58,613738,633,1148857,120,1,0,1,1,1
23,539133,576,167460,36,1,0,0,1,1
25,1216049,654,875400,12,0,1,1,3,1
44,412696,720,106039,240,0,1,0,1,0
54,359087,531,643175,24,0,1,1,2,0
59,775461,664,1070075,36,1,1,0,0,1
44,533793,691,353109,180,1,0,1,2,1
56,1784982,578,1085160,360,1,1,0,0,1
48,1019082,777,606916,180,1,0,0,0,1
54,958026,815,337258,180,0,0,0,4,1
36,1456281,743,729441,24,0,1,0,2,1
56,877801,776,225733,360,1,1,1,1,1
27,414307,545,586276,24,0,0,0,3,0
38,1552336,542,665678,12,1,0,1,4,1
26,1312040,419,388785,12,1,0,1,0,1
48,1626889,457,554412,360,1,1,0,2,1
59,1072119,695,548436,60,1,0,0,2,1
54,317668,465,582796,360,0,1,0,1,0
49,535715,744,563274,36,1,1,1,4,1
24,351810,796,295083,180,0,1,0,2,0
34,1761737,412,397781,24,1,1,1,3,1
25,9057767,257,4290203,60,1,0,1,3,1
45,842650,811,494655,360,1,0,0,1,1
59,706135,445,693207,12,0,0,0,1,0
28,1762592,798,789554,120,1,1,1,1,1
35,4466832,220,5010195,24,0,0,1,3,1
39,918698,827,736834,120,1,0,0,3,1
31,9885889,269,5741416,120,1,1,0,3,1
40,1405602,422,429816,180,1,1,0,1,0
56,351376,756,876827,360,1,1,1,0,1
38,1181266,466,899007,360,1,0,1,0,1
34,314156,513,447380,24,1,0,1,0,1
58,1364815,605,706745,60,1,1,1,1,1
45,1224593,465,92977,60,1,0,1,2,1
36,313014,449,898312,24,1,1,1,1,0
38,1092349,540,472808,240,1,0,1,4,1
21,315350,657,543253,360,1,0,1,2,1
21,1747534,433,936313,180,0,0,0,1,1
21,795773,695,638828,36,0,0,0,1,1
41,677380,652,974244,120,1,1,1,3,1
45,760591,468,781688,60,0,1,1,4,0
47,514943,588,572614,24,0,0,0,2,0
30,1690917,552,969982,12,1,1,1,1,1
32,669698,602,52963,12,1,0,0,4,1
48,581035,476,998717,240,1,0,0,3,0
52,1114915,590,75746,24,1,0,1,0,1
53,1117567,427,290192,36,1,0,1,1,1
28,1181525,612,571820,12,1,0,0,4,1
46,1229186,768,1194726,360,1,1,0,0,1
22,574942,455,249068,36,0,1,0,1,0
55,1705295,511,1056379,24,0,0,0,0,1
54,1523567,642,851742,24,1,1,0,4,1
26,1100630,553,856165,120,0,0,1,4,1
51,931666,554,953916,24,0,0,0,4,0
43,1010862,681,1009178,36,1,1,0,3,1
32,856392,670,405381,240,1,0,0,4,1
48,1094035,449,1191173,60,1,0,1,1,1
35,1236513,789,159768,12,1,0,1,3,1
39,1509613,467,151418,12,1,0,0,4,1
32,1765576,531,517650,240,1,0,0,4,1
22,1547337,557,636737,120,1,1,0,4,1
31,1681017,732,71821,240,0,1,0,1,1
57,978929,664,1137022,240,1,1,1,0,1
58,1024462,569,283028,60,1,0,1,3,1
45,1397987,669,669777,36,0,0,0,4,1
41,1456580,619,1078721,36,1,1,0,2,1
56,816408,439,88693,360,1,1,0,3,0
29,1506902,786,1170349,120,0,1,0,3,1
32,400148,824,638469,240,1,1,0,0,1
30,667717,688,179531,24,1,0,0,3,1
25,1768952,478,620331,60,1,1,1,1,1
53,606355,638,783478,12,1,0,0,3,1
25,895420,459,138543,60,1,1,1,1,1
36,1566337,719,356940,240,1,1,1,1,1
57,809924,717,415971,120,1,0,1,1,1
57,1576253,734,716015,24,1,0,1,4,1
49,616539,790,541379,360,1,0,0,3,1
38,463107,636,1047490,180,0,0,0,0,0
49,1514107,475,766722,360,1,0,0,1,1
26,1520935,705,333482,240,1,1,1,1,1
38,530964,438,950869,60,1,0,0,2,0
52,713353,598,1033219,24,1,1,0,0,0
51,1517170,830,609751,360,0,1,1,1,1
31,1387517,504,665010,240,1,1,1,0,1
46,735273,469,332948,240,1,0,1,4,1
48,806027,681,488048,60,1,0,1,2,1
47,1247193,457,231184,12,0,1,0,2,0
39,373588,728,614414,36,0,0,1,1,1
47,5957328,248,6761024,60,0,0,0,1,1
40,544696,707,847861,240,1,0,1,3,1
23,1681960,621,226363,36,1,1,1,4,1
36,881716,543,870617,36,1,0,0,0,1
59,1251549,703,575028,36,0,1,1,2,1
49,1654391,426,728465,240,1,1,0,3,1
35,1133335,560,578843,240,1,1,1,0,1
50,1267174,550,593758,120,1,1,1,1,1
21,573859,572,1121987,12,1,1,1,0,1
49,1545367,610,355105,36,1,1,1,4,1
50,1324972,755,816202,12,1,0,0,3,1
52,655641,421,231413,240,1,1,0,4,0
